# 2024-02-02 09:30:56.742549
# 
0.000000000, 1, 0, -0.000974255, -0.000832989, 0.000020255, -0.000001584
0.000277938, 1, 0, -0.001747653, -0.001408376, 0.000029828, -0.000002363
0.000555876, 1, 0, -0.002339317, -0.001760688, 0.000029560, -0.000004364
0.000833814, 1, 0, -0.002777145, -0.001950374, 0.000028646, -0.000001386
0.001111752, 1, 0, -0.003088659, -0.002078989, 0.000030230, 0.000005126
0.001389690, 1, 0, -0.003326126, -0.002161712, 0.000022837, 0.000002851
0.001667629, 1, 0, -0.003519479, -0.002183699, 0.000021388, 0.000012440
0.001945567, 1, 0, -0.003667973, -0.002173712, 0.000019587, 0.000018717
0.002223505, 1, 0, -0.003779715, -0.002148951, 0.000012972, 0.000009751
0.002501443, 1, 0, -0.003880292, -0.002095132, 0.000003089, 0.000013390
0.002779381, 1, 0, -0.003965950, -0.002035567, 0.000007249, 0.000014301
0.003057319, 1, 0, -0.004026681, -0.001976036, 0.000000550, 0.000007192
0.003335257, 1, 0, -0.004078045, -0.001898686, -0.000008292, 0.000013156
0.003613195, 1, 0, -0.004101646, -0.001843777, -0.000006076, 0.000012167
0.003891133, 1, 0, -0.004099827, -0.001794346, -0.000003479, 0.000005039
0.004169071, 1, 0, -0.004103003, -0.001716236, -0.000015501, 0.000008275
0.004447010, 1, 0, -0.004096090, -0.001626460, -0.000013128, 0.000012069
0.004724948, 1, 0, -0.004066995, -0.001574444, -0.000015350, 0.000003245
0.005002886, 1, 0, -0.004036184, -0.001499910, -0.000020495, 0.000007794
0.005280824, 1, 0, -0.003996427, -0.001423181, -0.000013551, 0.000009520
0.005558762, 1, 0, -0.003944123, -0.001366392, -0.000013491, 0.000000671
0.005836700, 1, 0, -0.003875324, -0.001359291, -0.000019387, -0.000004890
0.006114638, 1, 0, -0.003796237, -0.001363900, -0.000015671, 0.000001227
0.006392576, 1, 0, -0.003727248, -0.001365668, -0.000017277, -0.000007532
0.006670514, 1, 0, -0.003658857, -0.001343310, -0.000022152, -0.000008170
0.006948452, 1, 0, -0.003588964, -0.001343111, -0.000015229, -0.000004630
0.007226390, 1, 0, -0.003518976, -0.001354091, -0.000012519, -0.000012333
0.007504329, 1, 0, -0.003454352, -0.001370271, -0.000019268, -0.000013068
0.007782267, 1, 0, -0.003392860, -0.001392886, -0.000015002, -0.000006043
0.008060205, 1, 0, -0.003324114, -0.001440606, -0.000010361, -0.000014314
