# 2024-01-20 11:18:10.991293
# 
0.000000000, 1, 0, -0.000552686, 0.000487403, -0.000000561, -0.000022193
0.000277943, 1, 0, -0.001389323, 0.001156152, -0.000002749, -0.000020223
0.000555886, 1, 0, -0.001903466, 0.001640449, -0.000006304, -0.000017568
0.000833829, 1, 0, -0.002207888, 0.001987709, -0.000011232, -0.000016492
0.001111771, 1, 0, -0.002421386, 0.002223929, -0.000014161, -0.000013459
0.001389714, 1, 0, -0.002570415, 0.002383063, -0.000013185, -0.000010064
0.001667657, 1, 0, -0.002669887, 0.002502660, -0.000010145, -0.000007613
0.001945600, 1, 0, -0.002740436, 0.002597340, -0.000008878, -0.000006500
0.002223543, 1, 0, -0.002762900, 0.002695393, -0.000008003, -0.000006244
0.002501486, 1, 0, -0.002769760, 0.002786872, -0.000006972, -0.000004656
0.002779429, 1, 0, -0.002756513, 0.002875722, -0.000006994, -0.000002003
0.003057371, 1, 0, -0.002758299, 0.002938739, -0.000005899, -0.000001956
0.003335314, 1, 0, -0.002780068, 0.002977255, -0.000003188, -0.000004953
0.003613257, 1, 0, -0.002808949, 0.003001382, 0.000000670, -0.000003041
0.003891200, 1, 0, -0.002821070, 0.003026345, -0.000001151, -0.000004673
0.004169143, 1, 0, -0.002811152, 0.003081487, 0.000001139, -0.000003477
0.004447086, 1, 0, -0.002808881, 0.003125634, 0.000001533, -0.000002559
0.004725029, 1, 0, -0.002798508, 0.003171732, -0.000004002, 0.000000193
0.005002971, 1, 0, -0.002810247, 0.003199559, -0.000002943, 0.000002196
0.005280914, 1, 0, -0.002825798, 0.003219702, -0.000000452, 0.000004908
0.005558857, 1, 0, -0.002834723, 0.003241893, -0.000001136, 0.000002111
0.005836800, 1, 0, -0.002824677, 0.003283372, 0.000001498, 0.000003123
0.006114743, 1, 0, -0.002827536, 0.003306137, -0.000000174, 0.000003138
0.006392686, 1, 0, -0.002846336, 0.003316730, 0.000000215, 0.000006154
0.006670629, 1, 0, -0.002877534, 0.003314421, 0.000000490, 0.000007669
0.006948571, 1, 0, -0.002923785, 0.003301511, -0.000002223, 0.000008378
0.007226514, 1, 0, -0.002938746, 0.003313934, -0.000000389, 0.000010483
0.007504457, 1, 0, -0.002936150, 0.003345372, -0.000001141, 0.000010963
0.007782400, 1, 0, -0.002936953, 0.003367431, -0.000001593, 0.000012187
0.008060343, 1, 0, -0.002976021, 0.003356356, -0.000001810, 0.000012323
0.008338286, 1, 0, -0.003009144, 0.003344792, 0.000000386, 0.000008503
0.008616229, 1, 0, -0.003038581, 0.003340512, -0.000000802, 0.000007986
0.008894171, 1, 0, -0.003049603, 0.003351874, -0.000000003, 0.000009732
0.009172114, 1, 0, -0.003057280, 0.003364853, -0.000000450, 0.000008824
0.009450057, 1, 0, -0.003062796, 0.003373840, 0.000000603, 0.000006016
0.009728000, 1, 0, -0.003088952, 0.003368278, 0.000000733, 0.000004012
0.010005943, 1, 0, -0.003120770, 0.003354444, -0.000002186, 0.000002246
0.010283886, 1, 0, -0.003138383, 0.003355525, -0.000002441, 0.000003094
0.010561829, 1, 0, -0.003161138, 0.003353534, -0.000002803, 0.000003835
0.010839771, 1, 0, -0.003180958, 0.003346552, -0.000001972, 0.000001283
0.011117714, 1, 0, -0.003204091, 0.003334580, -0.000000510, -0.000003264
0.011395657, 1, 0, -0.003224237, 0.003326855, 0.000000563, -0.000003888
0.011673600, 1, 0, -0.003244012, 0.003324824, 0.000002216, -0.000003799
0.011951543, 1, 0, -0.003251397, 0.003327907, 0.000003322, -0.000001338
0.012229486, 1, 0, -0.003255007, 0.003334671, 0.000005397, -0.000000506
0.012507429, 1, 0, -0.003280693, 0.003329575, 0.000007144, 0.000002092
0.012785371, 1, 0, -0.003333471, 0.003291278, 0.000005996, 0.000003848
0.013063314, 1, 0, -0.003356893, 0.003274808, 0.000004397, 0.000003706
0.013341257, 1, 0, -0.003382412, 0.003264932, 0.000004774, 0.000005794
0.013619200, 1, 0, -0.003413202, 0.003238973, 0.000009746, 0.000005257
0.013897143, 1, 0, -0.003429775, 0.003229098, 0.000010228, 0.000007442
0.014175086, 1, 0, -0.003429824, 0.003242200, 0.000011675, 0.000007848
0.014453029, 1, 0, -0.003435519, 0.003244539, 0.000011403, 0.000007664
0.014730971, 1, 0, -0.003414349, 0.003274948, 0.000007439, 0.000007890
0.015008914, 1, 0, -0.003384114, 0.003320243, 0.000006283, 0.000007921
0.015286857, 1, 0, -0.003391848, 0.003317833, 0.000005938, 0.000007470
0.015564800, 1, 0, -0.003399036, 0.003318695, 0.000006445, 0.000006697
0.015842743, 1, 0, -0.003392270, 0.003332780, 0.000003925, 0.000007996
0.016120686, 1, 0, -0.003375094, 0.003358627, 0.000003531, 0.000007598
0.016398629, 1, 0, -0.003357544, 0.003385431, 0.000001930, 0.000002814
0.016676571, 1, 0, -0.003355987, 0.003399844, 0.000000357, 0.000004469
0.016954514, 1, 0, -0.003347848, 0.003415263, 0.000002939, 0.000004853
0.017232457, 1, 0, -0.003359654, 0.003407179, 0.000001469, 0.000005516
0.017510400, 1, 0, -0.003379593, 0.003393904, 0.000000969, 0.000007560
0.017788343, 0, 0, -0.002473427, 0.002499432, -0.000001112, 0.000027186
0.018066286, 0, 0, -0.001878209, 0.001878964, -0.000006997, 0.000071204
0.018344229, 0, 0, -0.001489442, 0.001469985, -0.000010575, 0.000130477
0.018622171, 0, 0, -0.001240421, 0.001182958, -0.000013584, 0.000193152
0.018900114, 0, 0, -0.001075664, 0.000993462, -0.000014945, 0.000264817
0.019178057, 0, 0, -0.000969283, 0.000869591, -0.000006755, 0.000331474
0.019456000, 0, 0, -0.000894149, 0.000776995, -0.000003210, 0.000395019
0.019733943, 0, 0, -0.000844437, 0.000707478, 0.000004447, 0.000453141
0.020011886, 0, 0, -0.000811746, 0.000654699, 0.000017484, 0.000507245
0.020289829, 0, 0, -0.000794645, 0.000602084, 0.000026229, 0.000559932
0.020567771, 0, 0, -0.000776606, 0.000564613, 0.000038242, 0.000605496
0.020845714, 0, 0, -0.000765574, 0.000535393, 0.000057685, 0.000647054
0.021123657, 0, 0, -0.000759325, 0.000495703, 0.000067184, 0.000687213
0.021401600, 0, 0, -0.000753235, 0.000462158, 0.000075847, 0.000722614
0.021679543, 0, 0, -0.000749615, 0.000433753, 0.000084591, 0.000756431
0.021957486, 0, 0, -0.000749149, 0.000402475, 0.000101070, 0.000784000
0.022235429, 0, 0, -0.000743181, 0.000376368, 0.000119535, 0.000802849
0.022513371, 0, 0, -0.000743734, 0.000349731, 0.000135386, 0.000825539
0.022791314, 0, 0, -0.000733654, 0.000325741, 0.000160499, 0.000840313
0.023069257, 0, 0, -0.000728141, 0.000303105, 0.000183274, 0.000850883
0.023347200, 0, 0, -0.000723748, 0.000279188, 0.000200247, 0.000862734
0.023625143, 0, 0, -0.000714851, 0.000246850, 0.000214681, 0.000869733
0.023903086, 0, 0, -0.000708673, 0.000219125, 0.000225752, 0.000876343
0.024181029, 0, 0, -0.000703346, 0.000192390, 0.000241038, 0.000885871
0.024458971, 0, 0, -0.000693898, 0.000161717, 0.000255925, 0.000891726
0.024736914, 0, 0, -0.000684990, 0.000135058, 0.000258536, 0.000896097
0.025014857, 0, 0, -0.000679068, 0.000108789, 0.000269542, 0.000892135
0.025292800, 0, 0, -0.000669141, 0.000077408, 0.000273214, 0.000894636
0.025570743, 0, 0, -0.000658540, 0.000054853, 0.000277964, 0.000892131
0.025848686, 0, 0, -0.000651745, 0.000028779, 0.000282502, 0.000892284
0.026126629, 0, 0, -0.000636830, 0.000004161, 0.000294868, 0.000886213
0.026404571, 0, 0, -0.000624407, -0.000018030, 0.000307388, 0.000880318
0.026682514, 0, 0, -0.000613122, -0.000044945, 0.000316296, 0.000874852
0.026960457, 0, 0, -0.000597621, -0.000067202, 0.000322036, 0.000868132
0.027238400, 0, 0, -0.000583924, -0.000089043, 0.000331163, 0.000860832
0.027516343, 0, 0, -0.000569288, -0.000107421, 0.000341126, 0.000850736
0.027794286, 0, 0, -0.000554516, -0.000130768, 0.000347072, 0.000846628
0.028072229, 0, 0, -0.000541222, -0.000153775, 0.000343821, 0.000841826
0.028350171, 0, 0, -0.000522479, -0.000176793, 0.000346996, 0.000835781
0.028628114, 0, 0, -0.000501409, -0.000193363, 0.000354346, 0.000829417
0.028906057, 0, 0, -0.000486618, -0.000210719, 0.000360427, 0.000821895
0.029184000, 0, 0, -0.000469463, -0.000229815, 0.000359036, 0.000815132
0.029461943, 0, 0, -0.000449666, -0.000249056, 0.000355651, 0.000810517
0.029739886, 0, 0, -0.000429592, -0.000262721, 0.000349616, 0.000801279
0.030017829, 0, 0, -0.000410361, -0.000280634, 0.000347027, 0.000793808
0.030295771, 0, 0, -0.000390336, -0.000294369, 0.000347088, 0.000785156
0.030573714, 0, 0, -0.000372500, -0.000300664, 0.000349869, 0.000772870
0.030851657, 0, 0, -0.000354687, -0.000312517, 0.000351914, 0.000762832
0.031129600, 0, 0, -0.000333619, -0.000321271, 0.000350889, 0.000754116
0.031407543, 0, 0, -0.000314495, -0.000329223, 0.000350322, 0.000749765
0.031685486, 0, 0, -0.000294870, -0.000337576, 0.000357435, 0.000737551
0.031963429, 0, 0, -0.000276359, -0.000345678, 0.000357392, 0.000732600
0.032241371, 0, 0, -0.000260898, -0.000353515, 0.000360297, 0.000722576
0.032519314, 0, 0, -0.000243950, -0.000359013, 0.000364533, 0.000709652
0.032797257, 0, 0, -0.000222606, -0.000360141, 0.000363544, 0.000700254
0.033075200, 0, 0, -0.000198378, -0.000362734, 0.000361650, 0.000689829
0.033353143, 0, 0, -0.000177284, -0.000365406, 0.000359644, 0.000681408
0.033631086, 0, 0, -0.000154908, -0.000366810, 0.000356481, 0.000676118
0.033909029, 0, 0, -0.000137727, -0.000365852, 0.000358986, 0.000665819
0.034186971, 0, 0, -0.000117460, -0.000367638, 0.000354814, 0.000659246
0.034464914, 0, 0, -0.000098995, -0.000365538, 0.000355003, 0.000653431
0.034742857, 0, 0, -0.000079077, -0.000365401, 0.000351832, 0.000643311
0.035020800, 0, 0, -0.000061561, -0.000362149, 0.000344676, 0.000634996
0.035298743, 0, 0, -0.000042425, -0.000362071, 0.000343503, 0.000622589
0.035576686, 0, 0, -0.000025372, -0.000357848, 0.000336480, 0.000613969
0.035854629, 0, 0, -0.000010300, -0.000351341, 0.000329116, 0.000607328
0.036132571, 0, 0, 0.000008516, -0.000345193, 0.000322449, 0.000603562
0.036410514, 0, 0, 0.000023680, -0.000340004, 0.000314010, 0.000589954
0.036688457, 0, 0, 0.000042051, -0.000336045, 0.000312551, 0.000585377
0.036966400, 0, 0, 0.000059133, -0.000330025, 0.000310810, 0.000574094
0.037244343, 0, 0, 0.000073948, -0.000323872, 0.000308309, 0.000567326
0.037522286, 0, 0, 0.000087801, -0.000317592, 0.000308227, 0.000560153
0.037800229, 0, 0, 0.000103318, -0.000306341, 0.000300679, 0.000553344
0.038078171, 0, 0, 0.000113963, -0.000297385, 0.000298852, 0.000544475
0.038356114, 0, 0, 0.000124653, -0.000293676, 0.000296102, 0.000538511
0.038634057, 0, 0, 0.000135233, -0.000282385, 0.000292700, 0.000535086
0.038912000, 0, 0, 0.000146260, -0.000271650, 0.000299063, 0.000526281
0.039189943, 0, 0, 0.000156681, -0.000261445, 0.000296247, 0.000520313
0.039467886, 0, 0, 0.000168015, -0.000252899, 0.000293064, 0.000510307
0.039745829, 0, 0, 0.000174519, -0.000241586, 0.000293295, 0.000499831
0.040023771, 0, 0, 0.000182072, -0.000231315, 0.000289113, 0.000490041
0.040301714, 0, 0, 0.000191348, -0.000216271, 0.000287840, 0.000480449
0.040579657, 0, 0, 0.000196353, -0.000205160, 0.000289390, 0.000465938
0.040857600, 0, 0, 0.000201515, -0.000195534, 0.000286994, 0.000455203
0.041135543, 0, 0, 0.000208945, -0.000185336, 0.000288275, 0.000445363
0.041413486, 0, 0, 0.000212592, -0.000171454, 0.000284807, 0.000437710
0.041691429, 0, 0, 0.000218630, -0.000161024, 0.000282348, 0.000432108
0.041969371, 0, 0, 0.000223625, -0.000147440, 0.000281931, 0.000426724
0.042247314, 0, 0, 0.000225003, -0.000139282, 0.000278869, 0.000419889
0.042525257, 0, 0, 0.000224280, -0.000124182, 0.000275879, 0.000414489
0.042803200, 0, 0, 0.000228733, -0.000115882, 0.000281307, 0.000407854
0.043081143, 0, 0, 0.000229966, -0.000103754, 0.000284691, 0.000397904
0.043359086, 0, 0, 0.000228838, -0.000098191, 0.000287480, 0.000385927
0.043637029, 0, 0, 0.000232362, -0.000085135, 0.000289504, 0.000372799
0.043914971, 0, 0, 0.000231108, -0.000075370, 0.000285114, 0.000363216
0.044192914, 0, 0, 0.000231011, -0.000063031, 0.000281900, 0.000356567
0.044470857, 0, 0, 0.000227206, -0.000052247, 0.000284352, 0.000349722
0.044748800, 0, 0, 0.000223404, -0.000038593, 0.000282749, 0.000340198
